department,muni,year,rural_pop,urban_pop,total_pop,area,altitude,discapital,la_violencia,ocup_espan,land_conflicts,homicides,coca_hectares,coca,farc_attacks,para_attacks
Bolívar,Talaigua Nuevo,1998,12570,4685,17255,261,33,151.09498596191406,0,1,0,NA,0,0,0,0
Bolívar,Talaigua Nuevo,1999,11313,4715,16028,261,33,151.09498596191406,0,1,0,NA,0,0,0,0
Bolívar,Talaigua Nuevo,2000,10109,4742,14851,261,33,151.09498596191406,0,1,0,NA,0,0,0,0
Bolívar,Talaigua Nuevo,2001,8993,4758,13751,261,33,151.09498596191406,0,1,0,NA,0,0,0,0
Bolívar,Talaigua Nuevo,2002,7982,4775,12757,261,33,151.09498596191406,0,1,0,NA,0,0,0,0
Bolívar,Talaigua Nuevo,2003,7139,4797,11936,261,33,151.09498596191406,0,1,0,1,0,0,0,0
Bolívar,Talaigua Nuevo,2004,6530,4826,11356,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2005,6219,4867,11086,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2006,6202,4917,11119,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2007,6170,4967,11137,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2008,6131,5017,11148,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2009,6101,5066,11167,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2010,6075,5115,11190,261,33,151.09498596191406,0,1,0,0,0,0,0,0
Bolívar,Talaigua Nuevo,2011,6057,5163,11220,261,33,151.09498596191406,0,1,0,0,0,0,NA,NA
Bolívar,Talaigua Nuevo,2012,6039,5211,11250,261,33,151.09498596191406,0,1,0,0,0,0,NA,NA
Bolívar,Talaigua Nuevo,2013,6020,5258,11278,261,33,151.09498596191406,0,1,0,0,0,0,NA,NA
Bolívar,Talaigua Nuevo,2014,6013,5305,11318,261,33,151.09498596191406,0,1,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Bolívar,Tiquisio,1993,NA,NA,0,758,33,244.41294860839844,0,1,0,NA,0,0,NA,NA
Bolívar,Tiquisio,1994,NA,NA,0,758,33,244.41294860839844,0,0,0,NA,0,0,0,0
Bolívar,Tiquisio,1995,12351,1439,13790,758,33,244.41294860839844,0,0,0,NA,0,0,0,0
Bolívar,Tiquisio,1996,12436,1718,14154,758,33,244.41294860839844,0,0,0,NA,0,0,0,0
Bolívar,Tiquisio,1997,12543,2032,14575,758,33,244.41294860839844,0,0,0,NA,0,0,0,0
Bolívar,Tiquisio,1998,12681,2366,15047,758,33,244.41294860839844,0,0,0,NA,0,0,0,0
Bolívar,Tiquisio,1999,12868,2711,15579,758,33,244.41294860839844,0,0,0,NA,0,NA,0,0
Bolívar,Tiquisio,2000,13116,3058,16174,758,33,244.41294860839844,0,0,0,NA,0,1,0,0
Bolívar,Tiquisio,2001,13411,3390,16801,758,33,244.41294860839844,0,0,0,NA,48,1,1,0
Bolívar,Tiquisio,2002,13695,3702,17397,758,33,244.41294860839844,0,0,0,NA,7,1,0,1
Bolívar,Tiquisio,2003,13956,3984,17940,758,33,244.41294860839844,0,0,0,0,72,1,2,0
Bolívar,Tiquisio,2004,14183,4229,18412,758,33,244.41294860839844,0,0,0,1,69,1,0,0
Bolívar,Tiquisio,2005,14360,4426,18786,758,33,244.41294860839844,0,0,0,0,150,1,0,0
Bolívar,Tiquisio,2006,14497,4577,19074,758,33,244.41294860839844,0,0,0,0,107,1,0,0
Bolívar,Tiquisio,2007,14604,4719,19323,758,33,244.41294860839844,0,0,0,3,513,1,1,0
Bolívar,Tiquisio,2008,14730,4867,19597,758,33,244.41294860839844,0,0,0,4,135,1,0,0
Bolívar,Tiquisio,2009,14864,5018,19882,758,33,244.41294860839844,0,0,0,2,242,1,0,0
Bolívar,Tiquisio,2010,15018,5176,20194,758,33,244.41294860839844,0,0,0,3,270,1,0,0
Bolívar,Tiquisio,2011,15185,5338,20523,758,33,244.41294860839844,0,0,0,4,274,1,NA,NA
Bolívar,Tiquisio,2012,15368,5506,20874,758,33,244.41294860839844,0,0,0,5,106,1,NA,NA
Bolívar,Tiquisio,2013,15564,5679,21243,758,33,244.41294860839844,0,0,0,8,13,1,NA,NA
Bolívar,Tiquisio,2014,15775,5859,21634,758,33,244.41294860839844,0,0,0,12,0,1,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Bolívar,Turbaco,1993,5973,38528,44501,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,1994,5914,40386,46300,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,1995,5835,42300,48135,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,1996,5737,44116,49853,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,1997,5639,45938,51577,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,1998,5549,47743,53292,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,1999,5476,49514,54990,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,2000,5431,51234,56665,196,180,16.844348907470703,0,1,0,NA,0,0,0,1
Bolívar,Turbaco,2001,5407,52776,58183,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,2002,5387,54213,59600,196,180,16.844348907470703,0,1,0,NA,0,0,0,0
Bolívar,Turbaco,2003,5367,55525,60892,196,180,16.844348907470703,0,1,0,26,0,0,0,0
Bolívar,Turbaco,2004,5349,56697,62046,196,180,16.844348907470703,0,1,0,18,0,0,0,0
Bolívar,Turbaco,2005,5332,57725,63057,196,180,16.844348907470703,0,1,0,19,0,0,0,0
Bolívar,Turbaco,2006,5319,58572,63891,196,180,16.844348907470703,0,1,0,16,0,0,0,0
Bolívar,Turbaco,2007,5308,59413,64721,196,180,16.844348907470703,0,1,0,20,0,0,0,0
Bolívar,Turbaco,2008,5297,60279,65576,196,180,16.844348907470703,0,1,0,18,0,0,0,0
Bolívar,Turbaco,2009,5288,61174,66462,196,180,16.844348907470703,0,1,0,15,0,0,0,0
Bolívar,Turbaco,2010,5280,62069,67349,196,180,16.844348907470703,0,1,0,4,0,0,0,0
Bolívar,Turbaco,2011,5273,63006,68279,196,180,16.844348907470703,0,1,0,14,0,0,NA,NA
Bolívar,Turbaco,2012,5266,63962,69228,196,180,16.844348907470703,0,1,0,21,0,0,NA,NA
Bolívar,Turbaco,2013,5261,64929,70190,196,180,16.844348907470703,0,1,0,24,0,0,NA,NA
Bolívar,Turbaco,2014,5258,65915,71173,196,180,16.844348907470703,0,1,0,15,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Bolívar,Turbaná,1993,2772,8818,11590,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,1994,2738,9143,11881,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,1995,2669,9486,12155,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,1996,2570,9805,12375,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,1997,2456,10123,12579,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,1998,2332,10428,12760,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,1999,2208,10715,12923,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,2000,2091,10972,13063,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,2001,1979,11177,13156,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,2002,1869,11373,13242,148,120,18.761886596679688,0,1,0,NA,0,0,0,0
Bolívar,Turbaná,2003,1760,11563,13323,148,120,18.761886596679688,0,1,0,10,0,0,0,0
Bolívar,Turbaná,2004,1657,11748,13405,148,120,18.761886596679688,0,1,0,4,0,0,0,0
Bolívar,Turbaná,2005,1558,11935,13493,148,120,18.761886596679688,0,1,0,2,0,0,0,0
Bolívar,Turbaná,2006,1468,12122,13590,148,120,18.761886596679688,0,1,0,5,0,0,0,0
Bolívar,Turbaná,2007,1393,12335,13728,148,120,18.761886596679688,0,1,0,7,0,0,0,0
Bolívar,Turbaná,2008,1328,12534,13862,148,120,18.761886596679688,0,1,0,3,0,0,0,0
Bolívar,Turbaná,2009,1272,12721,13993,148,120,18.761886596679688,0,1,0,6,0,0,0,0
Bolívar,Turbaná,2010,1226,12915,14141,148,120,18.761886596679688,0,1,0,3,0,0,0,0
Bolívar,Turbaná,2011,1187,13097,14284,148,120,18.761886596679688,0,1,0,5,0,0,NA,NA
Bolívar,Turbaná,2012,1156,13279,14435,148,120,18.761886596679688,0,1,0,4,0,0,NA,NA
Bolívar,Turbaná,2013,1131,13445,14576,148,120,18.761886596679688,0,1,0,2,0,0,NA,NA
Bolívar,Turbaná,2014,1112,13621,14733,148,120,18.761886596679688,0,1,0,5,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Bolívar,Villanueva,1993,3048,11063,14111,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,1994,3017,11439,14456,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,1995,2958,11839,14797,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,1996,2876,12222,15098,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,1997,2780,12618,15398,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,1998,2678,13024,15702,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,1999,2575,13435,16010,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,2000,2478,13848,16326,134,100,26.445999145507812,0,1,0,NA,0,0,0,2
Bolívar,Villanueva,2001,2383,14228,16611,134,100,26.445999145507812,0,1,0,NA,0,0,1,2
Bolívar,Villanueva,2002,2286,14597,16883,134,100,26.445999145507812,0,1,0,NA,0,0,0,0
Bolívar,Villanueva,2003,2185,14948,17133,134,100,26.445999145507812,0,1,0,24,0,0,3,1
Bolívar,Villanueva,2004,2085,15280,17365,134,100,26.445999145507812,0,1,0,6,0,0,1,0
Bolívar,Villanueva,2005,1988,15588,17576,134,100,26.445999145507812,0,1,0,2,0,0,1,0
Bolívar,Villanueva,2006,1896,15869,17765,134,100,26.445999145507812,0,1,0,7,0,0,0,0
Bolívar,Villanueva,2007,1812,16142,17954,134,100,26.445999145507812,0,1,0,2,0,0,0,0
Bolívar,Villanueva,2008,1740,16413,18153,134,100,26.445999145507812,0,1,0,2,0,0,0,0
Bolívar,Villanueva,2009,1677,16690,18367,134,100,26.445999145507812,0,1,0,0,0,0,0,0
Bolívar,Villanueva,2010,1621,16947,18568,134,100,26.445999145507812,0,1,0,0,0,0,0,0
Bolívar,Villanueva,2011,1575,17205,18780,134,100,26.445999145507812,0,1,0,3,0,0,NA,NA
Bolívar,Villanueva,2012,1537,17473,19010,134,100,26.445999145507812,0,1,0,9,0,0,NA,NA
Bolívar,Villanueva,2013,1505,17729,19234,134,100,26.445999145507812,0,1,0,2,0,0,NA,NA
Bolívar,Villanueva,2014,1478,17980,19458,134,100,26.445999145507812,0,1,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Bolívar,Zambrano,1993,1541,9239,10780,287,20,98.8513412475586,0,1,0,NA,0,0,0,0
Bolívar,Zambrano,1994,1536,9278,10814,287,20,98.8513412475586,0,1,0,NA,0,0,0,0
Bolívar,Zambrano,1995,1529,9319,10848,287,20,98.8513412475586,0,1,0,NA,0,0,0,0
Bolívar,Zambrano,1996,1518,9360,10878,287,20,98.8513412475586,0,1,0,NA,0,0,0,0
Bolívar,Zambrano,1997,1505,9404,10909,287,20,98.8513412475586,0,1,0,NA,0,0,2,0
Bolívar,Zambrano,1998,1490,9448,10938,287,20,98.8513412475586,0,1,0,NA,0,0,1,0
Bolívar,Zambrano,1999,1471,9495,10966,287,20,98.8513412475586,0,1,0,NA,0,0,0,3
Bolívar,Zambrano,2000,1448,9544,10992,287,20,98.8513412475586,0,1,0,NA,0,0,0,1
Bolívar,Zambrano,2001,1423,9595,11018,287,20,98.8513412475586,0,1,0,NA,0,0,2,0
Bolívar,Zambrano,2002,1394,9648,11042,287,20,98.8513412475586,0,1,0,NA,0,0,0,0
Bolívar,Zambrano,2003,1362,9704,11066,287,20,98.8513412475586,0,1,0,34,0,0,0,0
Bolívar,Zambrano,2004,1326,9763,11089,287,20,98.8513412475586,0,1,0,5,0,0,1,0
Bolívar,Zambrano,2005,1286,9824,11110,287,20,98.8513412475586,0,1,0,4,0,0,1,0
Bolívar,Zambrano,2006,1243,9888,11131,287,20,98.8513412475586,0,1,0,0,0,0,0,0
Bolívar,Zambrano,2007,1199,9955,11154,287,20,98.8513412475586,0,1,0,0,0,0,0,0
Bolívar,Zambrano,2008,1154,10025,11179,287,20,98.8513412475586,0,1,0,0,0,0,0,0
Bolívar,Zambrano,2009,1110,10096,11206,287,20,98.8513412475586,0,1,0,1,0,0,0,0
Bolívar,Zambrano,2010,1088,10171,11259,287,20,98.8513412475586,0,1,0,1,0,0,0,0
Bolívar,Zambrano,2011,1074,10247,11321,287,20,98.8513412475586,0,1,0,1,0,0,NA,NA
Bolívar,Zambrano,2012,1057,10326,11383,287,20,98.8513412475586,0,1,0,1,0,0,NA,NA
Bolívar,Zambrano,2013,1052,10407,11459,287,20,98.8513412475586,0,1,0,0,0,0,NA,NA
Bolívar,Zambrano,2014,1034,10491,11525,287,20,98.8513412475586,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Boyacá,Tunja,1993,6200,101938,108138,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,1994,6294,105190,111484,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,1995,6410,108801,115211,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,1996,6530,112686,119216,118,2782,0,0,1,0,NA,0,0,1,0
Boyacá,Tunja,1997,6662,116724,123386,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,1998,6787,120804,127591,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,1999,6911,124828,131739,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,2000,7022,128711,135733,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,2001,7127,132451,139578,118,2782,0,0,1,0,NA,0,0,0,1
Boyacá,Tunja,2002,7220,136085,143305,118,2782,0,0,1,0,NA,0,0,0,0
Boyacá,Tunja,2003,7312,139642,146954,118,2782,0,0,1,0,18,0,0,0,0
Boyacá,Tunja,2004,7390,143141,150531,118,2782,0,0,1,0,25,0,0,0,0
Boyacá,Tunja,2005,7461,146605,154066,118,2782,0,0,1,0,12,0,0,0,0
Boyacá,Tunja,2006,7519,150027,157546,118,2782,0,0,1,0,10,0,0,0,0
Boyacá,Tunja,2007,7562,153425,160987,118,2782,0,0,1,0,9,0,0,0,0
Boyacá,Tunja,2008,7598,156778,164376,118,2782,0,0,1,0,11,0,0,0,0
Boyacá,Tunja,2009,7637,160139,167776,118,2782,0,0,1,0,12,0,0,0,0
Boyacá,Tunja,2010,7668,163469,171137,118,2782,0,0,1,0,7,0,0,0,0
Boyacá,Tunja,2011,7699,166862,174561,118,2782,0,0,1,0,10,0,0,NA,NA
Boyacá,Tunja,2012,7723,170248,177971,118,2782,0,0,1,0,16,0,0,NA,NA
Boyacá,Tunja,2013,7747,173671,181418,118,2782,0,0,1,0,14,0,0,NA,NA
Boyacá,Tunja,2014,7768,177096,184864,118,2782,0,0,1,0,10,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Boyacá,Almeida,1993,3429,421,3850,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,1994,3404,426,3830,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,1995,3336,426,3762,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,1996,3235,422,3657,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,1997,3106,413,3519,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,1998,2958,403,3361,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,1999,2798,389,3187,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,2000,2635,374,3009,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,2001,2475,358,2833,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,2002,2323,343,2666,57,1925,63.828285217285156,0,1,0,NA,0,0,0,0
Boyacá,Almeida,2003,2186,329,2515,57,1925,63.828285217285156,0,1,0,2,0,0,0,0
Boyacá,Almeida,2004,2071,317,2388,57,1925,63.828285217285156,0,1,0,1,0,0,0,0
Boyacá,Almeida,2005,1985,309,2294,57,1925,63.828285217285156,0,1,0,0,0,0,0,0
Boyacá,Almeida,2006,1926,304,2230,57,1925,63.828285217285156,0,1,0,2,0,0,0,0
Boyacá,Almeida,2007,1877,300,2177,57,1925,63.828285217285156,0,1,0,0,0,0,0,0
Boyacá,Almeida,2008,1821,296,2117,57,1925,63.828285217285156,0,1,0,0,0,0,0,0
Boyacá,Almeida,2009,1774,292,2066,57,1925,63.828285217285156,0,1,0,0,0,0,0,0
Boyacá,Almeida,2010,1726,289,2015,57,1925,63.828285217285156,0,1,0,1,0,0,0,0
Boyacá,Almeida,2011,1667,285,1952,57,1925,63.828285217285156,0,1,0,0,0,0,NA,NA
Boyacá,Almeida,2012,1624,283,1907,57,1925,63.828285217285156,0,1,0,0,0,0,NA,NA
Boyacá,Almeida,2013,1570,280,1850,57,1925,63.828285217285156,0,1,0,0,0,0,NA,NA
Boyacá,Almeida,2014,1525,277,1802,57,1925,63.828285217285156,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Boyacá,Aquitania,1993,12594,4283,16877,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,1994,12353,4391,16744,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,1995,12135,4518,16653,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,1996,11944,4661,16605,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,1997,11773,4813,16586,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,1998,11618,4968,16586,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,1999,11480,5122,16602,876,3046,57.34849548339844,0,1,0,NA,0,0,1,0
Boyacá,Aquitania,2000,11358,5270,16628,876,3046,57.34849548339844,0,1,0,NA,0,0,0,0
Boyacá,Aquitania,2001,11250,5408,16658,876,3046,57.34849548339844,0,1,0,NA,0,0,1,1
Boyacá,Aquitania,2002,11142,5535,16677,876,3046,57.34849548339844,0,1,0,NA,0,0,1,0
Boyacá,Aquitania,2003,11029,5650,16679,876,3046,57.34849548339844,0,1,0,14,0,0,5,0
Boyacá,Aquitania,2004,10903,5749,16652,876,3046,57.34849548339844,0,1,0,6,0,0,0,0
Boyacá,Aquitania,2005,10762,5830,16592,876,3046,57.34849548339844,0,1,0,6,0,0,0,0
Boyacá,Aquitania,2006,10591,5903,16494,876,3046,57.34849548339844,0,1,0,3,0,0,0,0
Boyacá,Aquitania,2007,10418,5970,16388,876,3046,57.34849548339844,0,1,0,7,0,0,0,0
Boyacá,Aquitania,2008,10241,6032,16273,876,3046,57.34849548339844,0,1,0,1,0,0,0,0
Boyacá,Aquitania,2009,10061,6089,16150,876,3046,57.34849548339844,0,1,0,0,0,0,0,0
Boyacá,Aquitania,2010,9878,6141,16019,876,3046,57.34849548339844,0,1,0,4,0,0,0,0
Boyacá,Aquitania,2011,9692,6188,15880,876,3046,57.34849548339844,0,1,0,2,0,0,NA,NA
Boyacá,Aquitania,2012,9503,6230,15733,876,3046,57.34849548339844,0,1,0,3,0,0,NA,NA
Boyacá,Aquitania,2013,9310,6267,15577,876,3046,57.34849548339844,0,1,0,2,0,0,NA,NA
Boyacá,Aquitania,2014,9113,6300,15413,876,3046,57.34849548339844,0,1,0,2,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Boyacá,Arcabuco,1993,3522,1486,5008,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,1994,3496,1519,5015,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,1995,3473,1551,5024,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,1996,3457,1585,5042,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,1997,3442,1616,5058,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,1998,3431,1644,5075,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,1999,3423,1672,5095,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,2000,3418,1696,5114,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,2001,3418,1718,5136,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,2002,3417,1739,5156,137,2739,26.75892448425293,0,1,0,NA,0,0,0,0
Boyacá,Arcabuco,2003,3415,1759,5174,137,2739,26.75892448425293,0,1,0,2,0,0,0,0
Boyacá,Arcabuco,2004,3410,1778,5188,137,2739,26.75892448425293,0,1,0,1,0,0,0,0
Boyacá,Arcabuco,2005,3402,1796,5198,137,2739,26.75892448425293,0,1,0,0,0,0,0,0
Boyacá,Arcabuco,2006,3386,1817,5203,137,2739,26.75892448425293,0,1,0,0,0,0,0,0
Boyacá,Arcabuco,2007,3373,1836,5209,137,2739,26.75892448425293,0,1,0,3,0,0,0,0
Boyacá,Arcabuco,2008,3358,1855,5213,137,2739,26.75892448425293,0,1,0,0,0,0,0,0
Boyacá,Arcabuco,2009,3345,1873,5218,137,2739,26.75892448425293,0,1,0,2,0,0,0,0
Boyacá,Arcabuco,2010,3332,1890,5222,137,2739,26.75892448425293,0,1,0,0,0,0,0,0
Boyacá,Arcabuco,2011,3320,1906,5226,137,2739,26.75892448425293,0,1,0,0,0,0,NA,NA
Boyacá,Arcabuco,2012,3309,1921,5230,137,2739,26.75892448425293,0,1,0,2,0,0,NA,NA
Boyacá,Arcabuco,2013,3299,1935,5234,137,2739,26.75892448425293,0,1,0,0,0,0,NA,NA
Boyacá,Arcabuco,2014,3288,1949,5237,137,2739,26.75892448425293,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Boyacá,Belén,1993,9061,3612,12673,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,1994,8920,3676,12596,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,1995,8676,3743,12419,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,1996,8358,3817,12175,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,1997,7977,3888,11865,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,1998,7553,3957,11510,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,1999,7104,4019,11123,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,2000,6651,4072,10723,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,2001,6210,4115,10325,143,2650,75.02672576904297,0,1,0,NA,0,0,1,0
Boyacá,Belén,2002,5794,4150,9944,143,2650,75.02672576904297,0,1,0,NA,0,0,0,0
Boyacá,Belén,2003,5417,4174,9591,143,2650,75.02672576904297,0,1,0,2,0,0,0,0
Boyacá,Belén,2004,5098,4187,9285,143,2650,75.02672576904297,0,1,0,2,0,0,0,0
Boyacá,Belén,2005,4853,4188,9041,143,2650,75.02672576904297,0,1,0,1,0,0,0,0
Boyacá,Belén,2006,4677,4185,8862,143,2650,75.02672576904297,0,1,0,1,0,0,0,0
Boyacá,Belén,2007,4516,4175,8691,143,2650,75.02672576904297,0,1,0,2,0,0,0,0
Boyacá,Belén,2008,4363,4156,8519,143,2650,75.02672576904297,0,1,0,2,0,0,0,0
Boyacá,Belén,2009,4232,4130,8362,143,2650,75.02672576904297,0,1,0,0,0,0,0,0
Boyacá,Belén,2010,4100,4097,8197,143,2650,75.02672576904297,0,1,0,0,0,0,0,0
Boyacá,Belén,2011,3981,4055,8036,143,2650,75.02672576904297,0,1,0,2,0,0,NA,NA
Boyacá,Belén,2012,3870,4006,7876,143,2650,75.02672576904297,0,1,0,0,0,0,NA,NA
Boyacá,Belén,2013,3769,3949,7718,143,2650,75.02672576904297,0,1,0,2,0,0,NA,NA
Boyacá,Belén,2014,3678,3884,7562,143,2650,75.02672576904297,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Boyacá,Berbeo,1993,1693,201,1894,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,1994,1703,173,1876,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,1995,1693,173,1866,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,1996,1672,195,1867,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,1997,1644,228,1872,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,1998,1611,268,1879,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,1999,1582,306,1888,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,2000,1559,336,1895,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,2001,1545,352,1897,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,2002,1534,368,1902,67,1525,46.760345458984375,0,1,0,NA,0,0,0,0
Boyacá,Berbeo,2003,1523,383,1906,67,1525,46.760345458984375,0,1,0,0,0,0,0,0
Boyacá,Berbeo,2004,1512,398,1910,67,1525,46.760345458984375,0,1,0,2,0,0,0,0
Boyacá,Berbeo,2005,1501,412,1913,67,1525,46.760345458984375,0,1,0,0,0,0,0,0
Boyacá,Berbeo,2006,1489,426,1915,67,1525,46.760345458984375,0,1,0,0,0,0,0,0
Boyacá,Berbeo,2007,1477,440,1917,67,1525,46.760345458984375,0,1,0,1,0,0,0,0
Boyacá,Berbeo,2008,1465,453,1918,67,1525,46.760345458984375,0,1,0,0,0,0,0,0
Boyacá,Berbeo,2009,1455,465,1920,67,1525,46.760345458984375,0,1,0,0,0,0,0,0
