groupid,name,year,failure,allies,alliesties,size,religious,ethnic,logpop,namerica,latamerica,ssafrica,meast,asia,cinc,civilwar,decap,spline1,spline2,spline3,democracy,interact,interact_allies,lgdp,gdpb,popt,gdppercap,size1,size2,size3
453,TKP/ML-TIKKO,1990,0,1,0.001978537067770958,1,0,0,10.943069458007812,0,0,0,1,0,0.012725199572741985,1,0,-22.5,-18,-10.5,1,0,0,25.7383975982666,150.67599487304688,56560.6875,2663970.5,1,0,0
453,TKP/ML-TIKKO,1991,0,1,0.001978537067770958,1,0,0,10.962149620056152,0,0,0,1,0,0.013973699882626534,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,25.734086990356445,150.0279998779297,57650.234375,2602383.25,1,0,0
453,TKP/ML-TIKKO,1992,0,1,0.001978537067770958,1,0,0,10.98072624206543,0,0,0,1,0,0.013894899748265743,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,25.788761138916016,158.45899963378906,58731.19140625,2698038.25,1,0,0
453,TKP/ML-TIKKO,1993,0,1,0.001978537067770958,1,0,0,10.998769760131836,0,0,0,1,0,0.014473600313067436,1,0,-153,-144,-84,1,0,0,25.917165756225586,180.1699981689453,59800.52734375,3012849.75,1,0,0
453,TKP/ML-TIKKO,1994,0,1,0.001978537067770958,1,0,0,11.016448020935059,0,0,0,1,0,0.01564989984035492,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,25.596094131469727,130.69000244140625,60867.09765625,2147137,1,0,0
453,TKP/ML-TIKKO,1995,0,1,0.001978537067770958,1,0,0,11.033924102783203,0,0,0,1,0,0.01570039987564087,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,25.856035232543945,169.48599243164062,61940.1640625,2736286,1,0,0
453,TKP/ML-TIKKO,1996,0,1,0.001978537067770958,1,0,0,11.051172256469727,0,0,0,1,0,0.016447799280285835,1,0,-391.5,-459,-283.5,1,0,0,25.924388885498047,181.4759979248047,63017.78515625,2879758.5,1,0,0
453,TKP/ML-TIKKO,1997,0,1,0.001978537067770958,1,0,0,11.068163871765137,0,0,0,1,0,0.016756700351834297,1,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,25.96942138671875,189.8350067138672,64097.70703125,2961650.5,1,0,0
453,TKP/ML-TIKKO,1998,0,2,0,1,0,0,11.084864616394043,0,0,0,1,0,0.016802599653601646,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,26.34282875061035,275.7690124511719,65177.17578125,4231067,1,0,0
453,TKP/ML-TIKKO,1999,0,2,0,1,0,0,11.101250648498535,0,0,0,1,0,0.016695600003004074,1,0,-711,-936,-671,1,0,0,26.267990112304688,255.88400268554688,66253.96875,3862168.75,1,0,0
453,TKP/ML-TIKKO,2000,0,2,0,1,0,0,11.117350578308105,0,0,0,1,0,0.01500369980931282,1,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,0,26.332660675048828,272.97900390625,67329.2890625,4054387,1,0,0
453,TKP/ML-TIKKO,2001,0,2,0,1,0,0,11.133199691772461,0,0,0,1,0,0.01385939959436655,1,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,1,0,0,26.022842407226562,200.2519989013672,68404.8984375,2927451.25,1,0,0
453,TKP/ML-TIKKO,2002,0,2,0,1,0,0,11.148780822753906,0,0,0,1,0,0.013984600082039833,1,0,-1084.5,-1521,-1248.5,1,0,0,26.19733238220215,238.42799377441406,69479.0703125,3431652.25,1,0,0
453,TKP/ML-TIKKO,2003,0,2,0,1,0,0,11.164057731628418,0,0,0,1,0,0.01390879973769188,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,1,0,0,26.465702056884766,311.822998046875,70548.640625,4419972,1,0,0
453,TKP/ML-TIKKO,2004,0,2,0,1,0,0,11.17903995513916,0,0,0,1,0,0.013875599950551987,1,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,1,0,0,26.726627349853516,404.7869873046875,71613.578125,5652378,1,0,0
453,TKP/ML-TIKKO,2005,0,2,0,1,0,0,11.19373607635498,0,0,0,1,0,0.013953300192952156,1,0,-1485,-2160,-1925,1,0,0,26.940702438354492,501.4159851074219,72673.7890625,6899544,1,0,0
456,Turkish Hezbollah,1987,0,0,-2.5000000292152436e-8,0,0,1,10.882615089416504,0,0,0,1,0,0.01308939978480339,1,0,0,0,0,1,0,0,25.191158294677734,87.17279052734375,53242.65234375,1637273.625,0,0,0
456,Turkish Hezbollah,1988,0,0,-2.5000000292152436e-8,0,0,1,10.903301239013672,0,0,0,1,0,0.013292299583554268,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,25.232505798339844,90.852813720703125,54355.5078125,1671455.5,0,0,0
456,Turkish Hezbollah,1989,0,0,-2.5000000292152436e-8,0,0,1,10.9234619140625,0,0,0,1,0,0.01250389963388443,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,25.397430419921875,107.14299774169922,55462.47265625,1931810.75,0,0,0
456,Turkish Hezbollah,1990,0,0,-2.5000000292152436e-8,0,0,1,10.943069458007812,0,0,0,1,0,0.012725199572741985,1,0,-22.5,-18,-10.5,1,0,0,25.7383975982666,150.67599487304688,56560.6875,2663970.5,0,0,0
456,Turkish Hezbollah,1991,0,0,-2.5000000292152436e-8,0,0,1,10.962149620056152,0,0,0,1,0,0.013973699882626534,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,25.734086990356445,150.0279998779297,57650.234375,2602383.25,0,0,0
456,Turkish Hezbollah,1992,0,0,-2.5000000292152436e-8,0,0,1,10.98072624206543,0,0,0,1,0,0.013894899748265743,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,25.788761138916016,158.45899963378906,58731.19140625,2698038.25,0,0,0
456,Turkish Hezbollah,1993,0,0,-2.5000000292152436e-8,0,0,1,10.998769760131836,0,0,0,1,0,0.014473600313067436,1,0,-153,-144,-84,1,0,0,25.917165756225586,180.1699981689453,59800.52734375,3012849.75,0,0,0
456,Turkish Hezbollah,1994,0,0,-2.5000000292152436e-8,0,0,1,11.016448020935059,0,0,0,1,0,0.01564989984035492,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,25.596094131469727,130.69000244140625,60867.09765625,2147137,0,0,0
456,Turkish Hezbollah,1995,0,0,-2.5000000292152436e-8,0,0,1,11.033924102783203,0,0,0,1,0,0.01570039987564087,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,25.856035232543945,169.48599243164062,61940.1640625,2736286,0,0,0
456,Turkish Hezbollah,1996,0,0,-2.5000000292152436e-8,0,0,1,11.051172256469727,0,0,0,1,0,0.016447799280285835,1,0,-391.5,-459,-283.5,1,0,0,25.924388885498047,181.4759979248047,63017.78515625,2879758.5,0,0,0
456,Turkish Hezbollah,1997,0,0,-2.5000000292152436e-8,0,0,1,11.068163871765137,0,0,0,1,0,0.016756700351834297,1,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,25.96942138671875,189.8350067138672,64097.70703125,2961650.5,0,0,0
456,Turkish Hezbollah,1998,0,0,-4.250000174010893e-8,0,0,1,11.084864616394043,0,0,0,1,0,0.016802599653601646,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,26.34282875061035,275.7690124511719,65177.17578125,4231067,0,0,0
456,Turkish Hezbollah,1999,0,0,-4.250000174010893e-8,0,0,1,11.101250648498535,0,0,0,1,0,0.016695600003004074,1,0,-711,-936,-671,1,0,0,26.267990112304688,255.88400268554688,66253.96875,3862168.75,0,0,0
456,Turkish Hezbollah,2000,0,0,-4.250000174010893e-8,0,0,1,11.117350578308105,0,0,0,1,0,0.01500369980931282,1,1,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,-4.250000174010893e-8,0,26.332660675048828,272.97900390625,67329.2890625,4054387,0,0,0
464,al-Fatah,1987,0,4,0.0161279309540987,2,0,1,8.345307350158691,0,0,0,1,0,0.0026020000223070383,1,0,0,0,0,1,0,0,24.435529708862305,40.9464225769043,4210.37646484375,9725122,0,1,0
464,al-Fatah,1988,0,4,0.0161279309540987,2,0,1,8.36218547821045,0,0,0,1,0,0.0027056001126766205,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.636863708496094,50.07876968383789,4282.04296875,11695064,0,1,0
464,al-Fatah,1989,0,4,0.0161279309540987,2,0,1,8.379158973693848,0,0,0,1,0,0.003031000029295683,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.632915496826172,49.88143539428711,4355.34423828125,11452926,0,1,0
464,al-Fatah,1990,0,4,0.0161279309540987,2,0,1,8.406888961791992,0,0,0,1,0,0.002958300057798624,1,0,-22.5,-18,-10.5,1,0,0,24.800582885742188,58.98699951171875,4477.80810546875,13173186,0,1,0
464,al-Fatah,1991,0,4,0.0161279309540987,2,0,1,8.444480895996094,0,0,0,1,0,0.0029186001047492027,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.935840606689453,67.53022003173828,4649.341796875,14524684,0,1,0
464,al-Fatah,1992,0,4,0.0161279309540987,2,0,1,8.481040000915527,0,0,0,1,0,0.0036142999306321144,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,25.048402786254883,75.5759048461914,4822.462890625,15671640,0,1,0
464,al-Fatah,1993,0,4,0.0161279309540987,2,0,1,8.51674747467041,0,0,0,1,0,0.0038503999821841717,1,0,-153,-144,-84,1,0,0,25.053401947021484,75.95464324951172,4997.77197265625,15197700,0,1,0
464,al-Fatah,1994,0,4,0.0161279309540987,2,0,1,8.551567077636719,0,0,0,1,0,0.003491200041025877,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,25.18117904663086,86.30713653564453,5174.857421875,16678167,0,1,0
464,al-Fatah,1995,0,4,0.0161279309540987,2,0,1,8.585393905639648,0,0,0,1,0,0.003969199955463409,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,25.331859588623047,100.34300231933594,5352.90087890625,18745536,0,1,0
464,al-Fatah,1996,0,4,0.0161279309540987,2,0,1,8.615139961242676,0,0,0,1,0,0.004352400079369545,1,0,-391.5,-459,-283.5,1,0,0,25.423355102539062,109.95700073242188,5514.5205078125,19939540,0,1,0
464,al-Fatah,1997,0,4,0.0161279309540987,2,0,1,8.641195297241211,0,0,0,1,0,0.0044963001273572445,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,25.465803146362305,114.7249984741211,5660.09130859375,20269108,0,1,0
464,al-Fatah,1998,0,5,0.022812949493527412,3,0,1,8.667116165161133,0,0,0,1,0,0.004086200147867203,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,25.476675033569336,115.97899627685547,5808.7236328125,19966348,0,0,1
464,al-Fatah,1999,0,5,0.022812949493527412,3,0,1,8.692874908447266,0,0,0,1,0,0.003961400128901005,0,0,-711,-936,-671,1,0,0,25.487062454223633,117.19000244140625,5960.29296875,19661786,0,0,1
464,al-Fatah,2000,0,7,0.022812949493527412,3,0,1,8.7184295654296875,0,0,0,1,0,0.004063299857079983,1,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,0,25.608633041381836,132.33900451660156,6114.56884765625,21643226,0,0,1
464,al-Fatah,2001,0,7,0.022812949493527412,3,0,1,8.740550994873047,0,0,0,1,0,0.004202200099825859,1,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,1,0,0,25.596216201782227,130.70599365234375,6251.33935546875,20908480,0,0,1
464,al-Fatah,2002,0,7,0.022812949493527412,3,0,1,8.759282112121582,0,0,0,1,0,0.003964399918913841,1,0,-1084.5,-1521,-1248.5,1,0,0,25.51962661743164,121.06900024414062,6369.537109375,19007504,0,0,1
464,al-Fatah,2003,0,7,0.022812949493527412,3,0,1,8.778313636779785,0,0,0,1,0,0.0038610000628978014,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,1,0,0,25.566389083862305,126.86499786376953,6491.92041015625,19541984,0,0,1
464,al-Fatah,2004,0,7,0.022812949493527412,3,0,1,8.797507286071777,0,0,0,1,0,0.003701800014823675,1,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,1,0,0,25.631832122802734,135.44500732421875,6617.7275390625,20466996,0,0,1
464,al-Fatah,2005,0,8,0.022812949493527412,3,0,1,8.816247940063477,0,0,0,1,0,0.003790500108152628,1,0,-1485,-2160,-1925,1,0,0,25.682348251342773,142.46299743652344,6742.91748046875,21127798,0,0,1
465,al-Gama'a al-Islamiyya (GAI),1987,0,1,1.0625999857438728e-4,2,1,0,10.874144554138184,0,0,0,1,0,0.008215200155973434,0,0,0,0,0,0,0,0,24.42476463317871,40.5079345703125,52793.5625,767289.25,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1988,0,1,1.0625999857438728e-4,2,1,0,10.897018432617188,0,0,0,1,0,0.008479000069200993,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,24.279888153076172,35.04463577270508,54015.07421875,648793.5625,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1989,0,1,1.0625999857438728e-4,2,1,0,10.919656753540039,0,0,0,1,0,0.008447900414466858,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,24.403318405151367,39.648441314697266,55251.83203125,717595.0625,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1990,0,1,1.0625999857438728e-4,2,1,0,10.945233345031738,0,0,0,1,0,0.007849999703466892,0,0,-22.5,-18,-10.5,0,0,0,24.48749351501465,43.13041687011719,56683.2109375,760902.875,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1991,0,1,1.0625999857438728e-4,2,1,0,10.97042179107666,0,0,0,1,0,0.008286399766802788,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,24.33338737487793,36.97055435180664,58129.10546875,636007.625,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1992,0,1,1.0625999857438728e-4,2,1,0,10.991950988769531,0,0,0,1,0,0.008544400334358215,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,24.457500457763672,41.855987548828125,59394.1484375,704715.6875,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1993,0,1,1.0625999857438728e-4,2,1,0,11.013229370117188,0,0,0,1,0,0.008483399637043476,0,1,-153,-144,-84,0,1.0625999857438728e-4,1,24.564407348632812,46.57863235473633,60671.5,767718.5,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1994,0,1,1.0625999857438728e-4,2,1,0,11.034562110900879,0,0,0,1,0,0.008545000106096268,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,24.67254638671875,51.89798355102539,61979.6953125,837338.5,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1995,0,1,1.0625999857438728e-4,2,1,0,11.055978775024414,0,0,0,1,0,0.008574499748647213,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,24.820261001586914,60.159244537353516,63321.41015625,950061.6875,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1996,0,1,1.0625999857438728e-4,2,1,0,11.077631950378418,0,0,0,1,0,0.0086174001917243,0,0,-391.5,-459,-283.5,0,0,0,24.937313079833984,67.62971496582031,64707.47265625,1045160.875,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1997,0,1,1.0625999857438728e-4,2,1,0,11.099516868591309,0,0,0,1,0,0.008607599884271622,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,25.085556030273438,78.43657684326172,66139.1953125,1185931.875,0,1,0
465,al-Gama'a al-Islamiyya (GAI),1998,0,2,0.10931491106748581,1,1,0,11.12152099609375,0,0,0,1,0,0.008901099674403667,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,25.16390037536621,84.82880401611328,67610.6640625,1254666.125,1,0,0
465,al-Gama'a al-Islamiyya (GAI),1999,0,2,0.10931491106748581,1,1,0,11.143020629882812,0,0,0,1,0,0.008819100446999073,0,0,-711,-936,-671,0,0,0,25.230941772460938,90.71070861816406,69080.0078125,1313125.25,1,0,0
465,al-Gama'a al-Islamiyya (GAI),2000,0,2,0.10931491106748581,1,1,0,11.163542747497559,0,0,0,1,0,0.009175100363790989,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,25.326820373535156,99.83854675292969,70512.3203125,1415902.125,1,0,0
465,al-Gama'a al-Islamiyya (GAI),2001,0,2,0.10931491106748581,1,1,0,11.183433532714844,0,0,0,1,0,0.009417200461030006,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,25.304471969604492,97.63201141357422,71928.90625,1357340.375,1,0,0
465,al-Gama'a al-Islamiyya (GAI),2002,0,2,0.10931491106748581,1,1,0,11.202959060668945,0,0,0,1,0,0.009252400137484074,0,0,-1084.5,-1521,-1248.5,0,0,0,25.198904037475586,87.8506851196289,73347.15625,1197738.125,1,0,0
465,al-Gama'a al-Islamiyya (GAI),2003,0,2,0.10931491106748581,1,1,0,11.2220458984375,0,0,0,1,0,0.009003300219774246,0,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0,0,25.141197204589844,82.92450714111328,74760.5703125,1109201,1,0,0
465,al-Gama'a al-Islamiyya (GAI),2004,0,2,0.10931491106748581,1,1,0,11.24067497253418,0,0,0,1,0,0.009325900115072727,0,1,-1350.166748046875,-1944.333251953125,-1694.611083984375,0,0.10931491106748581,2,25.09075164794922,78.845184326171875,76166.34375,1035170.9375,1,0,0
465,al-Gama'a al-Islamiyya (GAI),2005,0,2,0.10931491106748581,2,1,0,11.258831024169922,0,0,0,1,0,0.009621400386095047,0,0,-1485,-2160,-1925,0,0,0,25.21957778930664,89.68572235107422,77561.8515625,1156312.375,0,1,0
466,al-Qaeda Organization in the Land of the Two Rivers,2004,0,6,0.21611033380031586,2,1,1,10.141507148742676,0,0,0,1,0,0.005752400029450655,1,0,0,0,0,NA,0,0,24.32407569885254,36.62790298461914,25374.681640625,1443482.25,0,1,0
466,al-Qaeda Organization in the Land of the Two Rivers,2005,0,9,0.21611033380031586,2,1,1,10.168728828430176,0,0,0,1,0,0.004728999920189381,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,NA,0,0,24.63438606262207,49.954891204833984,26074.91015625,1915822.125,0,1,0
468,al-Qaeda in the Arabian Peninsula,2004,0,1,0.1073194146156311,0,1,0,10.157504081726074,0,0,0,1,0,0.009170999750494957,0,1,0,0,0,0,0.1073194146156311,1,26.279096603393555,258.74200439453125,25783.861328125,10035037,0,0,0
468,al-Qaeda in the Arabian Peninsula,2005,0,1,0.1073194146156311,0,1,0,10.181288719177246,0,0,0,1,0,0.00999350007623434,0,1,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0.1073194146156311,1,26.517681121826172,328.4599914550781,26404.47265625,12439559,0,0,0
474,Lord's Resistance Army,1992,0,0,0,2,1,0,16.745607376098633,0,0,1,0,0,0.0012333999620750546,1,0,0,0,0,0,0,0,21.7731990814209,2.8574578762054443,18729444,152.5650177001953,0,1,0
474,Lord's Resistance Army,1993,0,0,0,2,1,0,16.782039642333984,0,0,1,0,0,0.0012596000451594591,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,21.892784118652344,3.2204389572143555,19424382,165.79364013671875,0,1,0
474,Lord's Resistance Army,1994,0,0,0,2,1,0,16.817602157592773,0,0,1,0,0,0.0012104000197723508,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.10716438293457,3.9904303550720215,20127592,198.25672912597656,0,1,0
474,Lord's Resistance Army,1995,0,0,0,2,1,0,16.845138549804688,0,0,1,0,0,0.001155399950221181,1,0,-22.5,-18,-10.5,0,0,0,22.47347640991211,5.755818843841553,20689534,278.1995544433594,0,1,0
474,Lord's Resistance Army,1996,0,0,0,2,1,0,16.871807098388672,0,0,1,0,0,0.0011697999434545636,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.522428512573242,6.044585227966309,21248718,284.4682312011719,0,1,0
474,Lord's Resistance Army,1997,0,0,0,2,1,0,16.90021514892578,0,0,1,0,0,0.0011845000553876162,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,22.558935165405273,6.269333362579346,21861008,286.7815246582031,0,1,0
474,Lord's Resistance Army,1998,0,0,0,2,1,0,16.929121017456055,0,0,1,0,0,0.001206599990837276,1,0,-153,-144,-84,0,0,0,22.6080322265625,6.584815979003906,22502140,292.6306457519531,0,1,0
474,Lord's Resistance Army,1999,0,0,0,2,1,0,16.96085548400879,0,0,1,0,0,0.0012070999946445227,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,22.514785766601562,5.998563289642334,23227686,258.2505798339844,0,1,0
474,Lord's Resistance Army,2000,0,0,0,2,1,0,16.991722106933594,0,0,1,0,0,0.0012005999451503158,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,22.54672622680664,6.193246841430664,23955826,258.5278015136719,0,1,0
474,Lord's Resistance Army,2001,0,0,0,2,1,0,17.021909713745117,0,0,1,0,0,0.0013024000218138099,1,0,-391.5,-459,-283.5,0,0,0,22.488082885742188,5.840503692626953,24690022,236.55320739746094,0,1,0
474,Lord's Resistance Army,2002,0,0,0,2,1,0,17.052995681762695,0,0,1,0,0,0.0013203000416979194,1,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,22.54435157775879,6.178563594818115,25469588,242.58592224121094,0,1,0
474,Lord's Resistance Army,2003,0,0,0,2,1,0,17.085914611816406,0,0,1,0,0,0.0013608000008389354,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,22.569623947143555,6.336696147918701,26321972,240.73789978027344,0,1,0
474,Lord's Resistance Army,2004,0,0,0,2,1,0,17.119964599609375,0,0,1,0,0,0.001321400050073862,1,0,-711,-936,-671,0,0,0,22.795225143432617,7.940362930297852,27233670,291.5641784667969,0,1,0
474,Lord's Resistance Army,2005,0,0,0,2,1,0,17.154809951782227,0,0,1,0,0,0.0012872000224888325,1,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,22.922025680541992,9.013833999633789,28199364,319.646728515625,0,1,0
482,al-Ittihaad al-Islami (AIAI),1989,0,0,0,2,1,0,15.727469444274902,0,0,1,0,0,6.764000281691551e-4,1,0,0,0,0,0,0,0,NA,NA,6766330.5,NA,0,1,0
482,al-Ittihaad al-Islami (AIAI),1990,0,0,0,2,1,0,15.716428756713867,0,0,1,0,0,6.720999954268336e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,NA,NA,6692036,NA,0,1,0
482,al-Ittihaad al-Islami (AIAI),1991,0,0,0,2,1,0,15.681833267211914,0,0,1,0,0,5.342999938875437e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,NA,NA,6464481,NA,0,1,0
